question,answer,correct_answer
Câu 11: Quốc gia nào sau đây ở Đông Nam Á giành được độc lập vào năm 1945?,A. Inđônêxia. B. Miến Điện. C. Thái Lan. D. Mã Lai.,A
"Câu 12: Đến nữa đầu những năm 70 của thế kỷ XX, quốc gia nào sau đây trở thành cường quốc công nghiệp đứng thứ hai thế giới?",A. Liên Xô. B. Italia. C. Mĩ. D. Trung Quốc.,A
Câu 13: Chính quyền công nông lần lần đầu tiên xuất hiện ở Việt Nam trong phong trào nào sau đây?,"A. Phong trào dân chủ 1936-1939. B. Phong trào cách mạng 1930-1931.
C. Phong trào dân tộc dân chủ 1919-1925. D. Phong trào giải phóng dân tộc 1939-1945.",B
Câu 14: Nội dung nào sau đây không phải là mục đích của Việt Nam khi mở chiến dịch Biên giới thu-đông năm 1950?,"A. Tạo thế và lực cho cuộc đấu tranh trên bàn đàm phán.
B. Tiêu diệt một bộ phận sinh lực quân Pháp.
C. Củng cố và mở rộng căn cứ địa Việt Bắc.
D. Khai thông đường sang Trung Quốc và các nước khác trên thế giới.",A
"Câu 15: Trong cuộc khai thác thuộc địa lần thứ hai ở Đông Dương (1919-1929), thực dân Pháp chú trọng đầu tư vào lĩnh vực nông nghiệp nhằm","A. xóa bỏ phương thức sản xuất phong kiến.
B. đáp ứng nhu cầu của nền kinh tế chính quốc.
C. tạo sự phát triển đồng đều giữa các vùnh kinh tế.
D. làm cho kinh tế thuộc địa phát triển cân đối.",B
"Câu 16: Sau chiến tranh thế giới thứ hai, sự kiện nào sau đây ở châu Phi gắn liền với vai trò lãnh đạo của Nenxơn Mađêla?","A. Namibia tuyên bố độc lập.
B. Nước Cộng hòa Dimbabuê ra đời.
C. Chế độ phân biệt chủng tộc ở Nam Phi bị xóa bỏ.
D. Cách mạng Ănggôla và Môdănbích thành công.",C
Câu 17: Nội dung nào sau đây là ý nghĩa của việc hoàn thành thống nhất đất nước về mặt nhà nước ở Việt Nam (1975-1976)?,"A. Là điều kiện trực tiếp để Việt Nam gia nhập tổ chức ASEAN.
B. Tạo điều kiện để tăng cường an ninh-quốc phòng của đất nước.
C. Đánh dấu việc hoàn thành thống nhất các tổ chức chính trị.
D. Tạo điều kiện hoàn thành cuộc cách mạng giải phóng dân tộc.",B
"Câu 18: Năm 1858, thực dân Pháp chọn Đà Nẵng làm nơi mở đầu cuộc chiến tranh xâm lược Việt Nam nhằm","A. nhanh chóng mở rộng quy mô chiến tranh ra cả nước.
B. thực hiện kế hoạch “đánh nhanh thắng nhanh”.
C. sử dụng Đà Nẵng làm bàn đạp tấn công Gia Định.
D. thực hiện kế hoạch “chinh phục từng gói nhỏ”.",B
Câu 19: Nguyên nhân nào sau đây dẫn đến thắng lợi của Cách mạng tháng Tám năm 1945 ở Việt Nam?,"A. Có sự liên minh chiến đấu của ba nước Đông Dương.
B. Sự ủng hộ trực tiếp của các nước xã hội chủ nghĩa.
C. Sự giúp đỡ trực tiếp của các nước Đồng minh.
D. Truyền thống yêu nước của dân tộc được phát huy.",D
"Câu 20: Trong quá trình thực hiện chiến lược kinh tế hướng ngoại từ những năm 60-70 của thế kỉ XX, 5 nước sáng lập Hiệp hội các quốc gia Đông Nam Á (ASEAN) đều","A. có mậu dịch đối ngoại tăng trưởng mạnh.
B. trở thành con rồng kinh tế châu Á.
C. trở thành những nước công nghiệp mới.
D. dẫn đầu thế giới về xuất khẩu gạo.",A
"Câu 21: Tại Đại hội đại biểu toàn quốc lần thứ III (9-1960), Đảng Lao động Việt Nam đề ra chủ trương nào sau đây?","A. Tiến hành chiến tranh nhân dân trên cả hai miền Bắc-Nam.
B. Tiến hành cách mạng dân tộc dân chủ nhân dân ở hai miền Bắc-Nam.
C. Tiến hành cách mạng xã hội chủ nghĩa ở hai miền Bắc-Nam.
D. Tiến hành đồng thời hai nhiệm vụ chiến lược ở hai miền Bắc-Nam.",D
"Câu 22: Theo quyết định của Hội nghị Ianta (2-1945), Liên Xô không đóng quân tại khu vực nào sau đây?",A. Đông Đức. B. Tây Đức. C. Đông Âu. D. Bắc Triều Tiên.,B
Câu 23: Mĩ viện trợ cho các nước Tây Âu thông qua Kế hoạch Macsan (1947) nhằm mục đích nào sau đây?,"A. Lôi kéo đồng minh để ngăn chặn ảnh hưởng của chủ nghĩa xã hội.
B. Thúc đẩy tiến trình hình thành của Liên minh châu Âu.
C. Lôi kéo đồng minh để củng cố trật tự thế giới “một cực” .
D. Giúp các nước Tây Âu phát triển kinh tế để cạnh tranh với Trung Quốc.",A
Câu 24: Cuộc Tiến công chiến lược năm 1972 của quân dân Việt Nam thắng lợi buộc Mĩ phải,"A. tuyên bố Mĩ hóa trở lại chiến tranh xâm lược Việt Nam.
B. thừa nhận sự thất bại của chiến lược Chiến tranh cục bộ.
C. tuyên bố phi Mĩ hóa chiến tranh xâm lược Việt Nam.
D. thừa nhận sự thất bại của chiến lược Chiến tranh đặc biệt.",A
"Câu 25: Thắng lợi của phong trào giải phóng dân tộc ở các nước châu Á, Phi và Mĩ La-tinh sau Chiến tranh thế giới thứ hai","A. đã góp phần làm phá sản hoàn toàn chiến lược toàn cầu của Mĩ.
B. là yếu tố quyết định sự xuất hiện của xu thế hòa hoãn Đông-Tây.
C. là yếu tố quyết định sự xuất hiện của xu thế toàn cầu hóa.
D. đã góp phần làm thay đổi sâu sắc bản đồ chính trị thế giới.",D
"Câu 26: Một trong những biểu hiện của vai trò quyết định nhất của cách mạng miền Bắc đối với sự nghiệp chống Mĩ, cứu nước ở Việt Nam (1954-1975) là","A. trực tiếp đánh thắng các chiến lược chiến tranh của Mĩ.
B. hoàn thành xây dựng cơ sở vật chất, kỹ thuật của chủ nghĩa xã hội.
C. giành thắng lợi trong trận quyết chiến chiến lược, kết thúc chiến tranh.
D. làm nghĩa vụ hậu phương của chiến tranh cách mạng.",D
Câu 27: Việc kí kết Hiệp định về những cơ sở của quan hệ Đông Đức và Tây Đức (1972) và Định ước Henxinki (1975) đều có tác động nào sau đây?,"A. Làm xuất hiện xu thế liên kết khu vực ở châu Âu.
B. Tại điều kiện giải quyết hòa bình các tranh chấp ở châu Âu.
C. Chấm dứt tình tranh cạnh tranh giữa các cường quốc ở châu Âu.
D. Dẫn đến sự ra đời của Cộng đồng châu Âu (EC).",B
"Câu 28: Trong giai đoạn 1939-1945, Đảng Cộng sản Đông Dương đã khắc phục được một trong những hạn chế của Luận cương chính trị (10-1930) qua chủ trương","A. tập hợp lực lượng toàn dân tộc chống đế quốc.
B. sử dụng phương pháp bạo lực cách mạng.
C. thành lập chính phủ công-nông-binh.
D. xác định động lực cách mạng là công nông.",A
Câu 29: Khởi nghĩa Bãi Sậy (1883-1892) và khởi nghĩa Hương Khê (1885-1896) có điểm chung nào sau đây?,"A. Sử dụng lối đánh du kích.
B. Tổ chức lực lượng nghĩa quân thành 15 quân thứ.
C. Xây dựng căn cứ chính ở đồng bằng.
D. Phạm vi hạt động chủ yếu ở 4 tỉnh Bắc Trung kì.",A
Câu 30: Cách mạng tháng Tám năm 1945 ở Việt Nam và cách mạng tháng Mười năm 1917 ở Nga có điểm chung nào sau đây?,"A. Đối tượng đấu tranh chủ yếu là giai cấp tư sản.
B. Làm cho chủ nghĩa tư bản không còn là hệ thống hoàn chỉnh.
C. Nhiệm vụ chủ yếu là chống chủ nghĩa thực dân.
D. Góp phần cổ vũ phong trào cách mạng thế giới.",D
Câu 31: Một trong những điểm mới của cuộc khai thác thuộc địa lần thừ hai (1919-1929) so với cuộc khai thác thuộc địa lần thứ nhất (1897-1914) của thực dân Pháp ở Đông Dương là,"A. Pháp đầu tư vốn với quy mô lớn, tốc độ nhanh.
B. nguồn vốn đầu tư chủ yếu là của tư bản nhà nước.
C. ngành giao thông vận tải được đầu tư nhiều nhất.
D. lĩnh vực khai thác mỏ được đầu tư nhiều nhất.",A
Câu 32: Phong trào cách mạng 1930-1931 ở Việt Nam,"A. có sự kết hợp đấu tranh hợp pháp và bất hợp pháp.
B. chỉ diễn ra ở các vùng nông thôn trên cả nước.
C. diễn ra trên quy mô lớn, có tính thống nhất cao.
D. có mục tiêu chủ yếu là đòi cơm áo và hòa bình.",C
Câu 33: Thực tiễn 30 năm chiến tranh cách mạng Việt Nam (1945-1975) chứng tỏ kết quả đấu tranh ngoại giao,"A. không thể góp phần làm thay đổi so sánh lực lượng trên chiến trường.
B. có tác động trở lại các mặt trận quân sự và chính trị.
C. luôn phụ thuộc vào quan hệ và sự dàn xếp giữa các cường quốc.
D. chỉ phản ánh kết quả của đấu tranh chính trị và quân sự.",B
Câu 34: Nội dung nào sau đây phản ánh đúnh tiến trình khởi nghĩa giành chính quyền của nhân dân Việt Nam trong năm 1945?,"A. Giành chính quyền bộ phận tiến lên giành chính quyền toàn quốc.
B. Giành chính quyền ở các vùng nông thôn rồi tiến vào thành thị.
C. Giành chính quyền ỏ các đô thị lớn rồi tỏa về các vùng nông thôn.
D. Giành chính quyền đồng thời ở cả hai địa bàn nông thôn và thành thị.",A
Câu 35: Nhận xét nào sau đây là đúng về phong trào công nhân Việt Nam trong những năm 1928-1929?,"A. Có tính thống nhất cao theo một đường lối chính trị đúng đắn.
B. Phát triển ngày càng mạnh mẽ và có một tổ chức lãnh đạo thống nhất.
C. Chứng tỏ giai cấp công nhân đã trưởng thành và đủ sức lãnh đạo cách mạng.
D. Có sự liên kết và trở thành nòng cốt của phong trào dân tộc.",D
Câu 36: Nhận xét nào sau đây là đúng về điểm chung của trật tự thế giới theo hệ thống Vecxai- Oasinhton và trật tự thế giới hai cực Ianta?,"A. Chứng tỏ quan hệ quốc tế bị chi phối bởi các cường quốc.
B. Hình thành trên cơ sở thỏa thuận giữa các nước cùng chế độ chính trị.
C. Bảo đảm thực hiện quyền tự quyết của các dân tộc.
D. Có sự phân cực rõ rệt giữa hai hệ thống chính trị xã hội khác nhau.",A
Câu 37: Hạn chế trong chủ trương cứu nước của Phan Bội Châu và Phan Châu Trinh đầu thế kỷ XX để lại bài học kinh nghiệm nào sau đây cho cuộc đấu tranh giải phòng dân tộc ở Việt Nam?,"A. Chỉ phát động quần chúng đấu tranh khi có lực lượng vũ trang lớn mạnh.
B. Sự giúp đỡ bên ngoài là điều kiện tiên quyết để phát động đấu tranh.
C. Không sử dụng phương thức bạo động để chống lại kẻ thù lớn mạnh.
D. Phân tích thực tiễn của đất nước để xác định nhiệm vụ đấu tranh phù hợp.",D
Câu 38: Nhận xét nào sau đây phản ánh đúng đặc điểm của cuộc cách mạng khoa học-kỹ thuật từ những năm 40 của thế kỷ XX đến năm 2000?,"A. Khoa học luôn đi trước và tồn tại độc lập với kỹ thuật.
B. Khoa học tham gia trực tiếp vào sản xuất.
C. Tất cả phát minh kỹ thuật đều khởi nguồn từ nước Mĩ.
D. Tất cả phát minh kỹ thuật luôn đi trước mở đường cho khoa học.",B
Câu 39: Một trong những điểm tương đồng của Cách mạng tháng Tám năm 1945 và hai cuộc kháng chiến chống ngoại xâm (1945-1975) ở Việt Nam là,"A. có sự sáng tạo trong phương thức sử dụng lực lượng.
B. có sự giúp đỡ của các nước xã hội chủ nghĩa.
C. lực lượng vũ trang giữ vai trò quyết định thắng lợi.
D. lực lượng chính trị giữ vai trò quyết định thắng lợi.",A
"Câu 40: Ở Việt Nam, căn cứ địa trong Cách mạng tháng Tám năm 1945 và hậu phương trong cuộc kháng chiến chống thực dân Pháp (1945-1954) đều là nơi","A. đứng chân của lực lượng vũ trang ba thứ quân.
B. có thể bị đối phương bao vây và tiến công.
C. tiếp nhận viện trợ từ các nước xã hội chủ nghĩa.
D. cung cấp sức người, sức của cho tiền tuyến",B
