question,answer,correct_answer
"Câu 14: Trong khoảng nửa sau những năm 40 của thế kỉ XX, quốc gia nào sau đây nắm 3/4 dự trữ vàng của thế giới?",A. Mĩ.	B. Đan Mạch. 	C. Thái Lan.	D. Phần Lan.,A
"Câu 15: Năm 1949, quốc gia nào sau đây phá vỡ thể độc quyền vũ khí nguyên tử của Mĩ?",A. Hà Lan.	B. Thụy Sĩ. 	C. Thụy Điển. 	D. Liên Xô.,D
Câu 16: Luận cương chính trị (tháng 10-1930) của Đảng Cộng sản Đông Dương xác định,"A. nhiệm vụ cách mạng là đánh đổi phong kiến và đế quốc.
B. lãnh đạo cách mạng là giai cấp nông dân,
C. mục tiêu đấu tranh chỉ là các quyền dân chủ.
D. mục tiêu đấu tranh chỉ là các quyền dân sinh.",A
"Câu 17: Để làm phá sản hoàn toàn kế hoạch Nava của thực dân Pháp, tháng 12-1953 Bộ Chính trị Trung ương Đảng Lao động Việt Nam quyết định mở chiến dịch nào sau đây?","A. Biên giới thu-đông.		B. Điện Biên Phủ.
C. Hồ Chí Minh.		D. Việt Bắc thu-đông.",B
"Câu 18: Sau Chiến tranh thế giới thứ hai, thực dân nào sau đây đề ra “phương án Macbáttơn” để thực hiện ở Ấn Độ?",A. Bỉ.	B. Anh. 	C. Tây Ban Nha.	D. Bồ Đào Nha.,B
"Câu 19: Tại Hà Nội năm 1976, Quốc hội khóa VI nước Việt Nam thống nhất họp kì đầu tiên đã","A. tên nước là Cộng hòa xã hội chủ nghĩa Việt Nam.
B. cải cách ruộng đất trong cả nước.
C. thành lập Mặt trận Việt Nam độc lập đồng minh.
D. tiến hành đổi mới đất nước.",A
"Câu 20: Trong khởi nghĩa từng phần (từ tháng 3 đến giữa tháng 8-1945), Nhân dân Việt Nam đã thực hiện phong trào nào sau đây?","A. Phá kho thóc, giải quyết nạn đói.	B. Chấn hưng nội hóa, bài trừ ngoại hóa.
C. Chống độc quyền cảng Sài Gòn.	D. Chống độc quyền xuất cảng lúa gạo.",A
Câu 21: Nội dung nào sau đây là một trong những yếu tố thúc đẩy kinh tế Mĩ phát triển mạnh mẽ trong giai đoạn 1945-1973?,"A. Thu được nhiều lợi nhuận từ buôn bán vũ khí. 	B. Không chạy đua vũ trang với Liên Xô.
C. Không phải chi ngân sách cho quốc phòng. 	D. Không phải viện trợ cho đồng minh.",A
Câu 22: Việt Nam bắt đầu thực hiện công cuộc đổi mới (tháng 12-1986) trong tình hình quốc tế đang có chuyển biến nào sau đây?,"A. Các nước ASEAN đã thành những “con rồng” kinh tế châu Á.
B. Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.
C. Xu hướng hòa hoãn Đông-Tây bắt đầu xuất hiện.
D. Cuộc cách mạng khoa học-công nghệ đang diễn ra mạnh mẽ.",D
Câu 23: Cuộc Tổng tiến công và nổi dậy Mậu Thân năm 1968 của quân dân Việt Nam đã buộc chính quyền Mĩ phải,"A. “xuống thang” chiến tranh và kí kết Hiệp định Pari về Việt Nam.
B. “xuống thang” chiến tranh và chấp nhận đến đàm phán ở Pari.
C. tuyên bố “Mĩ hóa” trở lại cuộc chiến tranh xâm lược Việt Nam.
D. ngừng hẳn viện trợ quân sự cho chính quyền và quân đội Sài Gòn.",B
"Câu 24: Để tập trung vào nhiệm vụ giải phóng dân tộc, Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (tháng 5-1941) đề ra chủ trương","A. thành lập Mặt trận Dân chủ Đông Dương. 	B. phát động cao trào kháng Nhật cứu nước.
C. thành lập Liên minh nhân dân Việt-Miên-Lào. 	D. thành lập Mặt trận Việt Nam độc lập đồng minh.",D
"Câu 25: Trong thời kì 1919-1930, Nguyễn Ái Quốc đã","A. thành lập Nha Bình dân học vụ.
B. soạn thảo Cương lĩnh chính trị đầu tiên của Đảng Cộng sản Việt Nam.
C. ra Lời kêu gọi toàn quốc kháng chiến chống thực dân Pháp xâm lược.
D. thành lập Mặt trận Tổ quốc Việt Nam.",B
Câu 26: Nội dung nào sau đây không phản ánh đúng tình hình Việt Nam trong thời kì 1954-1975?,"A. Cách mạng miền Nam luôn ở thể tiến công. 	B. Miền Nam chưa được giải phóng.
C. Miền Bắc đã được giải phóng.	D. Đất nước tạm thời bị chia cắt làm hai miền.",A
Câu 27: Hiệp hội các quốc gia Đông Nam Á (ASEAN) được thành lập năm 1967 trong bối cảnh,"A. Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.
B. một số tổ chức hợp tác mang tính khu vực đã ra đời.
C. Việt Nam đã kết thúc cuộc kháng chiến chống Mĩ.
D. trật tự hại cực Ianta đã sụp đổ hoàn toàn.",B
Câu 28: Nội dung nào sau đây không phản ánh đúng bối cảnh lịch sử của phong trào cách mạng 1930-1931 ở Việt Nam?,"A. Nhật tiến hành cuộc đảo chính Pháp trên toàn Đông Dương.
B. Pháp tăng cường khủng bố phong trào yêu nước Việt Nam.
C. Việt Nam chịu tác động của cuộc khủng hoảng kinh tế.
D. Mâu thuẫn giữa dân tộc Việt Nam với thực dân Pháp.",A
Câu 29: Năm 1960 được ghi nhận là “Năm châu Phi” với sự kiện nào sau đây?,"A. Libi được trao quyền tự trị.	B. Ai cập được trao quyền tự trị.
C. Angiêri được trao quyền tự trị.	D. 17 nước ở châu Phi được trao trả độc lập.",D
"Câu 30: Theo quyết định của Hội nghị Ianta (tháng 2-1945), Liên Xô không được phân chia phạm vi ảnh hưởng ở địa bàn nào sau đây?",A. Đông Béclin. 	B. Đông Âu.	C. Đông Đức.	D. Tây Âu.,D
"Câu 31: Ngày 6-3-1946, Hiệp định Sơ bộ được ký kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi","A. Nhân dân Việt Nam đang tránh việc đối đầu với nhiều kẻ thù cùng một lúc.
B. Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.
C. quân dân Việt Nam vẫn đang phát triển thể chủ động tiến công.
D. Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.",A
Câu 32: Chiến thắng Phước Long (tháng 1-1975) của quân dân Việt Nam cho thấy,"A. khả năng thắng lớn của quân giải phóng.	B. quân đội Sài Gòn đã tan rã hoàn toàn.
C. khả năng can thiệp trở lại của Mĩ rất cao.	D. nhiệm vụ “đánh cho Mĩ cút"" đã hoàn thành.",A
"Câu 33: Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều","A. dựa vào lực lượng chính trị quần chúng.	B. đặt nhiệm vụ giải phóng dân tộc lên hàng đầu.
C. sử dụng hình thức đấu tranh vũ trang.	D. tạm gác khẩu hiệu cách mạng ruộng đất.",A
Câu 34: Trật tự hai cực Ianta có điểm khác biệt nào sau đây so với trật tự thế giới theo hệ thống VécxaiOasinhtơn?,"A. Bị chi phối bởi quyền lợi của các cường quốc. 	B. Được thiết lập từ quyết định của các cường quốc.
C. Hình thành gắn với kết cục của chiến tranh thế giới.	D. Có hai hệ thống xã hội đối lập về kinh tế.",D
"Câu 35: Đại hội đại biểu lần thứ II của Đảng Cộng sản Đông Dương (tháng 2-1951) đánh dấu bước phát triển mới trong quá trình lãnh đạo cách mạng của Đảng, vì đã","A. quyết định thành lập khối đoàn kết chiến đấu của nhân dân Đông Dương.
B. đề ra nhiệm vụ phát triển những cơ sở của chế độ mới để tiến lên chủ nghĩa xã hội.
C. chủ trương hoàn thành cải cách ruộng đất ở vùng tự do ngay trong kháng chiến.
D. tiến hành thành đồng thời hai nhiệm vụ của cuộc cách mạng dân tộc dân chủ.",B
Câu 36: Sự ra đời của Hội Văn hóa Cứu quốc Việt Nam năm 1944 là một minh chứng cho,"A. sự thành công trong thực tế của chiến lược đại đoàn kết dân tộc.
B. thành công trong xây dựng cơ quan chuyên trách chống “giặc dốt”.
C. thành công của chủ trương mở rộng Hội Liên hiệp quốc dân Việt Nam.
D. việc thực hiện quan điểm “văn hóa hóa kháng chiến” của Đảng Cộng sản Đông Dương.",A
Câu 37: Thực tiễn các phong trào yêu nước Việt Nam từ năm 1858 đến năm 1918 đã khẳng định,"A. giai cấp tư sản không đủ khả năng lãnh đạo phong trào dân tộc.
B. phong trào dân tộc cần hướng đến một ngọn cờ cứu nước mới.
C. lí luận giải phóng dân tộc theo khuynh hướng vô sản đang hình thành
D. những điều kiện để thành lập một chính đảng vô sản đang chín muồi.",B
Câu 38: Cuộc khai thác thuộc địa lần thứ hai của thực dân Pháp ở Đông Dương (1919-1929) có tác động nào sau đây đến Việt Nam?,"A. Tạo cơ sở cho khuynh hướng tư sản xuất hiện.
B. Tạo điều kiện cho giai cấp công nhận ra đời.
C. Quan hệ sản xuất phong kiến bị xóa bỏ hoàn toàn.
D. Cơ cấu xã hội chuyên biên sâu sắc hơn.",D
"Câu 39: Năm 1972, Liên Xô và Mĩ kí kết Hiệp ước về việc hạn chế hệ thống phòng chống tên lửa (ABM) và Hiệp định hạn chế vũ khí tiến công chiến lược (SALT-1) đã","A. làm cho các khối quân sự đối đầu ở châu Âu bị giải thể hoàn toàn.
B. làm cho toàn cầu hóa trở thành một xu thế trong quan hệ quốc tế.
C. chuyển quan hệ hai nước từ thể đối đầu sang đồng minh chiến lược.
D. góp phần làm giảm tình trạng đối đầu trong quan hệ quốc tế.",D
"Câu 40: Trong thời gian ở Quảng Châu (Trung Quốc) từ năm 1924 đến năm 1927, Nguyễn Ái Quốc có hoạt động nào sau đây nhằm chuẩn bị cho bước chuyển biến về chất của phong trào giải phóng dân tộc Việt Nam?","A. Trực tiếp tạo ra sự phân hóa trong các tổ chức tiền cộng sản.
B. Bắt đầu xây dựng lí luận cách mạng giải phóng dân tộc.
C. Khởi đầu tạo dựng các mối quan hệ với cách mạng thế giới.
D. Gây dựng và phát triển đội ngũ cán bộ nòng cốt.",D
