question,answer,correct_answer
Câu 30: Phong trào “vô sản hóa” do Hội Việt Nam Cách mạng Thanh niên phát động và thực hiện là,"A. phương thức tự rèn luyện của những chiến sĩ cách mạng tiền bối.
B. mốc đánh dấu phong trào công nhân hoàn toàn trở thành tự giác.
C. điều kiện để công nhân phát triển về số lượng và trở thành giai cấp.
D. cơ hội thuận lợi giúp những người cộng sản về nước hoạt động.",A
Câu 31: Hai cuộc kháng chiến của nhân dân Việt Nam chống thực dân Pháp và đế quốc Mỹ xâm lược (1945 - 1975) đều được phát động trong điều kiện quốc tế như thế nào?,"A. Có sự đồng thuận của phe xã hội chủ nghĩa. B. Có những cuộc chiến tranh nóng ở châu Á.
C. Được sự nhất trí của Liên Xô và Trung Quốc. D. Đang có sự hòa hoãn giữa các cường quốc.",D
Câu 32: Cuộc Chiến tranh lạnh do Mỹ phát động chống Liên Xô là cuộc chiến,"A. không tiếng súng nhưng đặt thế giới trong tình trạng căng thẳng.
B. giành thị trường quyết liệt giữa Mỹ và Liên Xô.
C. với những xung đột trực tiếp giữa Mỹ và Liên Xô.
D. không hồi kết về quân sự và ý thức hệ giữa Mỹ và Liên Xô.",A
Câu 33: Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (tháng 5 - 1941) chủ trương hoàn thành cuộc cách mạng nào?,"A. Cách mạng dân tộc dân chủ nhân dân. B. Cách mạng tư sản dân quyền.
C. Cách mạng dân chủ tư sản kiểu mới. D. Cách mạng giải phóng dân tộc.",D
"Câu 34: Điểm chung về hoạt động quân sự của quân dân Việt Nam trong các chiến dịch Việt Bắc thu - đông năm 1947, Biên giới thu - đông năm 1950 và Điện Biên Phủ năm 1954 là có sự kết hợp giữa","A. đánh điểm, diệt viện và đánh vận động. B. chiến trường chính và vùng sau lưng địch.
C. tiến công quân sự và nổi dậy của nhân dân. D. bao vây, đánh lấn và đánh công kiên.",B
"Câu 35: Trong thời kỳ 1954 - 1975, đâu là một trong những nguyên nhân trực tiếp làm cho Việt Nam trở thành nơi diễn ra “sự kiện có tầm quan trọng quốc tế to lớn và có tính thời đại sâu sắc”?","A. Phe xã hội chủ nghĩa ủng hộ Việt Nam chống Mỹ.
B. Ý chí thống nhất đất nước của dân tộc Việt Nam.
C. Hiệp định Giơnevơ chia Việt Nam thành hai miền.
D. Sự chi phối của cục diện thế giới hai cực, hai phe.",B
Câu 36: Kết quả cuộc đấu tranh giành độc lập của các nước Đông Nam Á trong năm 1945 chứng tỏ,"A. lực lượng vũ trang giữ vai trò quyết định. B. điều kiện khách quan giữ vai trò quyết định.
C. tầng lớp trung gian đóng vai trò nòng cốt. D. điều kiện chủ quan giữ vai trò quyết định.",D
Câu 37: Sự ra đời của các Xô viết ở Nghệ An và Hà Tĩnh là đỉnh cao của phong trào cách mạng 1930 - 1931 vì,"A. đã hoàn thành mục tiêu đề ra trong Luận cương chính trị tháng 10 - 1930.
B. đây là mốc đánh dấu sự tan rã của bộ máy chính quyền thực dân và tay sai.
C. đã giải quyết được vấn đề cơ bản của một cuộc cách mạng xã hội.
D. đây là hình thức chính quyền nhà nước giống các Xô viết ở nước Nga.",C
Câu 38: Cách mạng dân chủ nhân dân được hoàn thành ở các nước Đông Âu trong những năm 1948 - 1949 đánh dấu,"A. sự xác lập hoàn chỉnh của cục diện hai cực, hai phe.
B. bước phát triển mới của phong trào giải phóng dân tộc thế giới.
C. bước phát triển mới của phong trào cộng sản và công nhân quốc tế.
D. chủ nghĩa xã hội thắng thế hoàn toàn ở châu Âu.",C
Câu 39: Nhân dân miền Nam Việt Nam sử dụng bạo lực cách mạng trong phong trào Đồng khởi (1959 - 1960) vì,"A. lực lượng vũ trang cách mạng miền Nam đã phát triển.
B. không thể tiếp tục đấu tranh bằng con đường hòa bình.
C. cách mạng miền Nam đã chuyển hẳn sang thế tiến công.
D. mọi xung đột chỉ có thể được giải quyết bằng vũ lực.",B
"Câu 40: Với chủ trương giương cao ngọn cờ dân tộc, tạm gác việc thực hiện nhiệm vụ cách mạng ruộng đất trong giai đoạn 1939 - 1945, Đảng Cộng sản Đông Dương đã","A. đáp ứng đúng nguyện vọng số một của giai cấp nông dân Việt Nam.
B. thực hiện đúng chủ trương của Luận cương chính trị tháng 10 - 1930.
C. tập trung giải quyết những mâu thuẫn cơ bản của xã hội Việt Nam.
D. bắt đầu nhận ra khả năng chống đế quốc của trung và tiểu địa chủ.",A
