question,answer,correct_answer
Câu 23: Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam trong thời kì 1919-1930?,"A. Liên hợp quốc thành lập.				
B. Hiệp ước an ninh Mĩ - Nhật được kí kết.
C. Nước Nga Xô viết được thành lập.			
D. Xu thế toàn cầu hóa xuất hiện.",C
"Câu 24: Trong thời kì 1919-1930, kinh tế Việt Nam","A. phát triển vượt trội so với kinh tế Pháp.		
B. phổ biến trong tình trạng lạc hậu.
C. có tốc độ phát triển nhanh nhất thế giới.		
D. phát triển cân đối giữa các vùng, miền.",B
Câu 25: Nội dung nào sau đây là một trong những yếu tố dẫn đến thắng lợi của phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai?,"A. Sự trưởng thành của ý thức dân tộc.		
B. Có sự viện trợ của tất cả các nước Mĩ Latinh.
C. Nhận được viện trợ của các nước Đông Dương.	
D. Nhận được viện trợ của tất cả các nước châu Âu.",A
Câu 26: Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam trong thời kì 1939-1945?,"A. Quân Đồng minh chiến thắng phe phát xít.	B. Liên Xô phóng thành công vệ tinh nhân tạo.
C. Nước Cộng hòa Nhân dân Trung Hoa ra đời.	D. Nước Cộng hòa Ấn Độ thành lập.",A
Câu 27: Nội dung nào sau đây là một trong những yếu tố dẫn đến sự phát triển kinh tế của Nhật Bản giai đoạn 1952-1973?,"A. Tận dụng được nguyên liệu từ các thuộc địa.
B. Tài nguyên khoáng sản phong phú, trữ lượng lớn.
C. Áp dụng có hiệu quả thành tựu khoa học - kĩ thuật.
D. Không bị Chiến tranh thế giới thứ hai tàn phá.",C
Câu 28: Nội dung nào sau đây phản ánh không đúng về phong trào cách mạng 1930-1931 ở Việt Nam? ,"A. Chứng minh vai trò của khối liên minh công nông trong thực tiễn.
B. Khẳng định trong thực tiễn quyền lãnh đạo của giai cấp công nhân.
C. Khẳng định đường lối cách mạng của Đảng Cộng sản là đúng đắn.
D. Mở ra kỉ nguyên độc lập, thống nhất, cả nước đi lên chủ nghĩa xã hội.",D
Câu 29: Nội dung nào sau đây không phản ánh đúng về chiến thắng Điện Biên Phủ 1954 của Việt Nam?,"A. Giáng đòn quyết định vào ý chí xâm lược của thực dân Pháp.
B. Đánh thắng chiến lược Chiến tranh cục bộ của đế quốc Mĩ
C. Làm phá sản hoàn toàn kế hoạch Na va của Pháp.
D. Làm xoay chuyển cục diện chiến tranh ở Đông Dương.",B
Câu 30: Thắng lợi của phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam đã,"A. đánh dấu cuộc kháng chiến chống Pháp thắng lợi hoàn toàn.
B. giáng đòn nặng nề vào chính sách thực dân mới của Mĩ.
C. buộc Pháp phải chuyển sang đánh lâu dài ở Đông Dương.
D. làm thất bại cuộc tiến công của quân Pháp lên Việt Bắc.",B
Câu 31: Nội dung nào sau đây phản ánh đúng chính sách nhất quán của thực dân Pháp trong các cuộc khai thác thuộc địa ở Đông Dương?,"A. Không đầu tư vốn vào các ngành kinh tế có tính chất hiện đại.
B. Hạn chế tối đa nguồn vốn đầu tư của tư bản tư nhân Pháp.
C. Tập trung đầu tư vào những vùng kinh tế đem lại lợi nhuận tối đa.
D. Xóa bỏ phương thức sản xuất cũ để xác lập quan hệ sản xuất mới.",C
Câu 32: Cuộc vận động dân chủ 1936-1939 ở Việt Nam là một phong trào cách mạng vì một trong những lí do nào sau đây?,"A. Bước đầu thành lập được các hội Cứu quốc ở một số địa phương.
B. Trực tiếp ngăn chặn quân phiệt Nhật Bản tiến vào Đông Dương.
C. Là một bước thắng lợi để tiến lên hoàn thành giải phóng dân tộc.
D. Có sự kết hợp chặt chẽ giữa đấu tranh chính trị với đấu tranh vũ trang.",C
Câu 33: Nội dung nào sau đây là một trong những điểm sáng tạo của Nguyễn Ái Quốc trong quá trình vận động thành lập Đảng Cộng sản Việt Nam?,"A. Kết hợp tư tưởng của giai cấp công nhân với phong trào yêu nước.
B. Tập hợp quần chúng thành lập mặt trận chung toàn Đông Dương.
C. Thành lập mặt trận dân tộc thống nhất ngay khi thành lập Đảng.
D. Xây dựng lí luận cách mạng nhấn mạnh cuộc đấu tranh giai cấp.",A
"Câu 34: Trong khoảng thời gian từ đầu 9-1945 đến cuối 12-1946, nước Việt Nam Dân chủ Cộng hòa gặp trở ngại nào sau đây?","A. Chưa nước nào công nhận và đặt quan hệ ngoại giao với Việt Nam.
B. Mĩ biến Việt Nam thành tâm điểm của cục diện hai cực, hai phe.
C. Chỉ có một số nước Đồng minh công khai ủng hộ Việt Nam độc lập.
D. Mĩ viện trợ cho Pháp trong cuộc chiến tranh xâm lược Đông Dương.",A
Câu 35: Nhận xét nào sau đây là đúng về bản Hiệp định Sơ bộ Việt - Pháp (6/3/1946)?,"A. Là sách lược của Việt Nam để tiếp tục kéo dài thời gian hòa hoãn với Pháp.
B. Là điển hình về vận dụng sách lược phân hóa và cô lập kẻ thù.
C. Công nhận Việt Nam là một quốc gia tự do, có quyền dân tộc tự quyết.
D. Chuyển Pháp từ vị trí đối tác trở thành đối tượng của cách mạng Việt Nam.",B
Câu 36: Thực tiễn quá trình xây dựng các mặt trận dân tộc thống nhất trong tiến trình cách mạng Việt Nam (1930-1975) cho thấy,"A. mặt trận là một tổ chức liên hiệp luôn có sự thống nhất trong đa dạng.
B. mặt trận là một khối đoàn kết không có mâu thuẫn và đấu tranh nội bộ.
C. các thành viên tự nguyên tham gia mặt trận, do nhà nước trực tiếp quản lí.
D. mặt trận được xây dựng thành công là nhờ xóa bỏ các mâu thuẫn giai cấp.",A
Câu 37: Tính chất dân chủ của các Xô viết ở Nghệ An và Hà Tĩnh (1930-1931) biểu hiện qua một trong những hoạt động nào sau đây?,"A. Thành lập chính quyền cách mạng của nhân dân, do nhân dân bầu ra.
B. Xóa bỏ các giai cấp bóc lột, đưa nhân dân lên nắm chính quyền.
C. Thực hiện chính sách bảo đảm quyền lợi về chính trị cho nhân dân.
D. Xóa bỏ quyền chiếm hữu ruộng đất của giai cấp địa chủ phong kiến.",C
"Câu 38: Trong phong trào yêu nước những năm 20 của thế kỉ XX, lực lượng tiểu tư sản trí thức Việt Nam có vai trò nào sau đây?","A. Vận động quần chúng tham gia vào mặt trận dân tộc dân chủ.
B. Định hướng một số hoạt động trong phong trào dân tộc dân chủ.
C. Châm ngòi cho cuộc cách mạng dân chủ tư sản bùng nổ.
D. Lãnh đạo cuộc khởi nghĩa vũ trang để khôi phục nền cộng hòa.",B
"Câu 39: Cuộc kháng chiến chống Mĩ, cứu nước (1954-1975) và cuộc vận động giải phóng dân tộc (1939-1945) ở Việt Nam có điểm giống nhau nào sau đây?","A. Có sự kết hợp chặt chẽ giữa hậu phương và tiền tuyến.
B. Là các cuộc chiến tranh giải phóng dân tộc và bảo vệ Tổ quốc.
C. Từ khởi nghĩa từng phần phát triển lên chiến tranh cách mạng.
D. Có hình thức khởi nghĩa giành chính quyền của quần chúng.",D
Câu 40: Phong trào cách mạng 1930-1931 đã để lại bài học kinh nghiệm nào sau đây cho sự nghiệp giải phóng dân tộc ở Việt Nam?,"A. Không giải quyết quyền lợi giai cấp để tập trung vào vấn đề dân tộc.
B. Giải quyết đúng đắn mối quan hệ giữa các lợi ích dân tộc và giai cấp.
C. Giải quyết nhiệm vụ dân chủ trước khi thực hiện nhiệm vụ dân tộc.
D. Chỉ phát lệnh khởi nghĩa khi có sự giúp đỡ từ bên ngoài.",B
