question,answer,correct_answer
Câu 17: Một trong ba tổ chức cộng sản ra đời ở Việt Nam trong năm 1929 là,"A. Đảng Dân chủ Việt Nam,	B. Việt Nam Quốc dân đảng
C. Đông Dương Cộng sản liên đoàn.	D. Hội Phục Việt",C
Câu 18: Nước Cộng hòa Cuba ra đời (ngày 1-1-1959) là kết quả đấu tranh của nhân dân Cuba chống,"A. thực dân Anh		B. chế độ độc tài Batixta
C. thực dân Pháp.		D. thực dân Hà Lan.",B
"Câu 19: Tại Hà Nội năm 1976, Quốc hội khóa VI nước Việt Nam thống nhất họp kỉ đầu tiên đã quyết định","A. cải cách ruộng đất trong cả nước.	B. thành lập Mặt trận Việt Minh.
C. thủ đô là Hà Nội.		D. tiến hành đổi mới đất nước.",C
Câu 20: Luận cương chính trị (tháng 10-1930) của Đảng Cộng sản Đông Dương xác định,"A. nhiệm vụ cách mạng là đánh đổ phong kiến và đế quốc,
B. mục tiêu đấu tranh chỉ là các quyền dân sinh.
C. lãnh đạo cách mạng là giai cấp nông dân.
D. mục tiêu đấu tranh chỉ là các quyền dân chủ.",A
Câu 21: Nội dung nào sau đây không phản ánh đúng tình hình Việt Nam trong thời kì 1954-1975?,"A. Đất nước tạm thời bị chia cắt làm hai miền 	B. Miền Bắc đã được giải phóng
C. Miền Nam chưa được giải phóng 	D. Cả nước đi lên chủ nghĩa xã hội",D
Câu 22: Nội dung nào sau đây không phản ánh đủng bối cảnh lịch sử của phong trào cách mạng 1930-1931 ở Việt Nam?,"A. Nguyễn Ái Quốc đã về nước và trực tiếp lãnh đạo cách mạng
B. Pháp tăng cường khủng bố phong trào yêu nước Việt Nam
C. Mâu thuẫn giữa dân tộc Việt Nam với thực dân Pháp gay gắt.
D. Việt Nam chịu tác động của cuộc khủng hoảng kinh tế 1929-1933.",A
Câu 23: Chiến thắng Phước Long (tháng 1-1975) của quân dân Việt Nam cho thấy,"A. sức mạnh to lớn của quân giải phóng	B. quân đội Sài Gòn đã tan rã hoàn toàn.
C. nhiệm vụ ""đánh cho Mỹ cút"" đã hoàn thành 	D. khả năng can thiệp trở lại của Mĩ rất cao.",A
"Câu 24: Trong thời kì 1919-1930, Nguyễn Ái Quốc đã","A. ra Lời kêu gọi toàn quốc kháng chiến ở
B. thành lập Nha Bình dân học vụ.
C. chuẩn bị cho sự ra đời của Đảng Cộng sản Việt Nam.
D. thành lập Mặt trận Tổ quốc Việt Nam",C
"Câu 25: Tháng 11-1993, lịch sử châu Phi ghi nhận sự kiện quan trọng nào sau đây?","A. Chế độ Apácthai ở Nam Phi bị xóa bỏ 	B. Libi được trao quyền tự trị.
C. Ai Cập được trao quyền tự trị	D. Angiêri được trao quyền tự trị.",A
"Câu 26: Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi","A. Trung Hoa Dân quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.
B. Pháp và Trung Hoa Dân quốc đã kí bản Hiệp ước Hoa-Pháp.
C. Chính phủ Pháp có thiện chỉ giữ gìn nền hòa bình ở Đông Dương
D. quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.",B
"Câu 27: Theo quyết định của Hội nghị lanta (tháng 2-1945), Liên Xô không được phân chia phạm vi ảnh hưởng ở địa bản nào sau đây?","A. Đông Âu 	B. Tây Á.	C. Đông Béclin. 	D. Đông Đức.",B
"Cầu 28: Hiệp hội các quốc gia Đông Nam Á (ASEAN) được thành lập năm 1967 trong bối cảnh", "A. Cuộc cách mạng khoa học kĩ thuật hiện đại diễn ra mạnh mẽ.  B. Việt Nam đã kết thúc cuộc khủng chiến chống Mĩ. C. trật tự hai cực Ianta đã sụp đổ hoàn toàn.  D. Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.",A
Câu 29: Việt Nam bắt đầu thực hiện công cuộc đổi mới (tháng 12-1986) trong tình hình quốc tế đang có chuyển biến nào sau đây?,"A. Xu thế toàn cầu hóa xuất hiện và đang phát triển.
B. Xu hướng hòa hoãn Đông-Tây bắt đầu xuất hiện
C. Các nước ASEAN đã thành những “con rồng” kinh tế châu Á.
D. Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.",A
Câu 30: Cuộc Tổng tiến công và nổi dậy Mậu Thân năm 1968 của quân dân Việt Nam đã buộc chính quyền Mi phải,"A. ngừng hẳn viện trợ quân sự cho chính quyền và quân đội Sài Gòn.
B. tuyên bố “Mĩ hóa” trở lại cuộc chiến tranh xâm lược Việt Nam
C. “xuống thang” chiến tranh và chấp nhận đến đàm phán ở Pari
D. ""xuống thang"" chiến tranh và kí kết Hiệp định Pari về Việt Nam.",C
"Câu 31: Để tập trung vào nhiệm vụ giải phóng dân tộc, Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (tháng 5-1941) đề ra chủ trương","A. thành lập Liên minh nhân dân Việt-Miên-Lào
B. phát động cao trào kháng Nhật cứu nước.
C. Thành lập Mặt trận Việt Nam độc lập đồng minh.
D. thành lập Mặt trận Dân chủ Đông Dương",C
Câu 32: Nội dung nào sau đây là một trong những yếu tố thúc đẩy kinh tế Mĩ phát triển quanh mẽ trong giai đoạn 1945-1973?,"A. Không phải viện trợ cho đồng minh. 	B. Vai trò điều tiết hiệu quả của bộ máy nhà nước.
C. Không chạy đua vũ trang với Liên Xô. 	D. Không phải chi ngân sách cho quốc phòng",B
Câu 33: Thực tiễn các phong trào yêu nước Việt Nam từ năm 1858 đến năm 1918 đã khẳng định,"A. lí luận giải phóng dân tộc theo khuynh hướng vô sản đang hình thành.
B. sự phát triển của ý thức dân tộc trước yêu cầu mới của lịch sử.
C. những điều kiện để thành lập một chính đáng vô sản đang chín muồi.
D. giai cấp tư sản không đủ khả năng lãnh đạo phong trào dân tộc.",B
Câu 34: Trật tự hai cực lanta có điểm khác biệt nào sau đây so với trật tự thể giới theo hệ thống Vécxai-Oasinhtơn?,"A. Hình thành gắn với kết cục của chiến tranh thể giới.
B. Bị chi phối bởi quyền lợi của các cường quốc.
C. Có hai hệ thống xã hội đối lập về hệ tư tường.
D. Được thiết lập từ quyết định của các cường quốc",C
"Câu 35: Năm 1972, Liên Xô và Mĩ kí kết Hiệp ước về việc hạn chế hệ thống phòng chống tên lửa (ABM) và Hiệp định hạn chế vũ khi tiến công chiến lược (SALT-1) đã","A. làm cho các khối quân sự đối đầu ở châu Âu bị giải thể hoàn toàn.
B. góp phần làm giảm tình trạng đối đầu trong quan hệ quốc tế.
C. chuyển quan hệ hai nước từ đối đầu sang đồng minh chiến lược.
D. làm cho toàn cầu hóa trở thành một xu thế trong quan hệ quốc tế.",B
Câu 36: Sự ra đời của Hội Văn hóa Cứu quốc Việt Nam năm 1944 là một minh chứng cho,"A. thành công của chủ trương mở rộng Hội Liên hiệp quốc dân Việt Nam.
B. sự thành công trong thực tể của chiến lược đại đoàn kết dân tộc
C. việc thực hiện quan điểm “văn hóa hóa kháng chiến” của Đảng Cộng sản Đông Dương.
D. thành công trong xây dựng cơ quan chuyên trách chống “giặc dốt"" và phổ cập văn hóa.",B
Câu 37: Cuộc khai thác thuộc địa lần thứ hai của thực dân Pháp ở Đông Dương (1919-1929) có tác động nào sau đây đến Việt Nam?,"A. Cơ cấu vùng kinh tế chuyển biến rõ nét hơn.
B. Tạo điều kiện cho giai cấp công nhân ra đời.
C. Quan hệ sản xuất phong kiến bị xóa bỏ hoàn toàn.
D. Tạo cơ sở cho khuynh hướng tư sản xuất hiện.",A
"Câu 38: Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều","A. đấu tranh đòi các quyền lợi cho dân tộc 	B. đạt nhiệm vụ giải phóng dân tộc lên hàng đầu.
C. tạm gác khẩu hiệu cách mạng ruộng đất. 	D. sử dụng hình thức đấu tranh vũ trang",A
"Câu 39: Đại hội đại biểu lần thứ II của Đảng Cộng sản Đông Dương (tháng 2-1951) đánh dấu bước phát triển mới trong quá trình lãnh đạo cách mạng của Đảng, vì đã","A. quyết định hoàn thành đồng thời hai nhiệm vụ của cuộc cách mạng dân tộc dân chủ.
B. quyết định thành lập khối đoàn kết chiến đấu của ba nước Đông Dương.
C. hoàn chỉnh chủ trương giải quyết vấn đề dân tộc trong phạm vi từng nước ở Đông Dương
D. chủ trương hoàn thành cải cách ruộng đất ở vùng tự do ngay trong kháng chiến.",C
"Câu 40: Trong thời gian ở Quảng Châu (Trung Quốc) từ năm 1924 đến năm 1927, Nguyễn Ái Quốc có hoạt động nào sau đây nhằm chuẩn bị cho bước chuyển biến về chất của phong trào giải phóng dân tộc Việt Nam?","A. Trực tiếp tạo ra sự phân hóa trong các tổ chức tiền cộng sản.
B. Khởi đầu tạo dựng các mối quan hệ với cách mạng thế giới.
C. Trang bị lí luận cách mạng cho đội ngũ cán bộ nòng cốt
D. Bắt đầu xây dựng lí luận cách mạng giải phóng dân tộc.",C
