question,answer,correct_answer
"Câu 16: Tại Hà Nội năm 1976, Quốc hội khóa VI nước Việt Nam thống nhất họp kì đầu tiên đã quyết định","A. thành lập Mặt trận Việt Minh.	B. cải cách ruộng đất trong cả nước.
C. tiến hành đổi mới đất nước,	D. Quốc ca là bài Tiến quân ca.",D
"Câu 17: Khoảng 20 năm sau Chiến tranh thế giới thứ hai, quốc gia nào sau đây là một trung tâm kinh tế- tài chính lớn của thế giới?",A. Mĩ. 	B. Thái Lan.	C. Phần Lan. 	D. Đan Mạch.,A
Câu 18: Sự kiện lịch sử thế giới nào sau đây có ảnh hưởng đến cách mạng Việt Nam thời kì 1919-1930?,"A. Chiến tranh thế giới thứ hai kết thúc. 	B. Quốc tế Cộng sản được thành lập.
C. Liên minh châu Âu được thành lập.	D. Chiến tranh thế giới thứ hai bùng nổ.",B
"Câu 19: Trong hơn một năm kể từ ngày Cách mạng tháng Tám năm 1945 thành công, Nhân dân Việt Nam đã","A. tiến hành giải quyết nạn đói.	B. ứng dụng công nghệ cao vào sản xuất.
C. tiến hành công nghiệp hóa đất nước. 	D. tiến hành hiện đại hóa đất nước.",A
"Câu 20: Trong khởi nghĩa từng phần (từ tháng 3 đến giữa tháng 8-1945), Nhân dân Việt Nam thực hiện khẩu hiệu nào sau đây?","A. Đánh đổ Trung Hoa Dân quốc.	B. Đánh đố thực dân Anh.
C. Đánh đổ chính quyền Sài Gòn.	D. Đánh đuổi phát xít Nhật.",D
Câu 21: Chiến thắng Phước Long (tháng 1-1975) của quân dân Việt Nam cho thấy,"A. sự bất lực của quân đội Sài Gòn.	B. nhiệm vụ “đánh cho Mĩ cút” đã hoàn thành.
C. khả năng can thiệp trở lại của Mĩ rất cao. 	D. quân đội Sài Gòn đã tan rã hoàn toàn.",A
Câu 22: Hiệp hội các quốc gia Đông Nam Á (ASEAN) được thành lập năm 1967 trong bối cảnh,"A. nhiều nước ở Đông Nam Á đã giành được độc lập.
B. Việt Nam đã kết thúc cuộc kháng chiến chống Mĩ.
C. Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.
D. trật tự hai cực Ianta đã sụp đổ hoàn toàn.",A
"Câu 23: Theo quyết định của Hội nghị Ianta (tháng 2-1945), Liên Xô không được phân chia phạm vi ảnh hưởng ở địa bàn nào sau đây?",A. Đông Đức.	B. Đông Âu.	C. Đông Béclin. 	D. Tây Béclin.,D
Câu 24: Nội dung nào sau đây không phản ánh đúng tình hình Việt Nam trong thời kì 1954-1975?,"A. Miền Nam đã được giải phóng.	B. Miền Nam chưa được giải phóng
C. Miền Bắc đã được giải phóng	D. Đất nước tạm thời bị chia cắt làm hai miền.",A
Câu 25: Cuộc Tổng tiến công và nổi dậy Mậu Thân năm 1968 của quân dân Việt Nam đã buộc chính quyền Mĩ phải,"A. ""xuống thang"" chiến tranh trên cả hai miền Nam-Bắc Việt Nam.
B. “xuống thang” chiến tranh và kí kết Hiệp định Pari về Việt Nam.
C. tuyên bố ""Mi hóa” trở lại cuộc chiến tranh xâm lược Việt Nam.
D. ngừng hẳn viện trợ quân sự cho chính quyền và quân đội Sài Gòn.",A
"Câu 26: Tháng 11-1993, lịch sử châu Phi ghi nhận sự kiện quan trọng nào sau đây?","A. Chế độ phân biệt chủng tộc ở Nam Phi sụp đổ. 	B. Libi được trao quyền tự trị.
C. Ai Cập được trao quyền tự trị.	D. Angiêri được trao quyền tự trị.",A
Câu 27: Nội dung nào sau đây không phản ánh đúng bối cảnh lịch sử của phong trào cách mạng 1930-1931 ở Việt Nam?,"A. Pháp tăng cường khủng bố phong trào yêu nước Việt Nam.
B. Mâu thuẫn giữa dân tộc Việt Nam với thực dân Pháp gay gắt.
C. Việt Nam chịu tác động của cuộc khủng hoảng kinh tế 1929-1933.
D. Phát xít Nhật tăng cường khủng bố nhân dân Việt Nam.",D
"Câu 28: Trong thời kì 1919-1930, Nguyễn Ái Quốc đã","A. Lời kêu gọi toàn quốc kháng chiến. 	B. xác định được con đường cứu nước đúng đắn.
C. thành lập Mặt trận Tổ quốc Việt Nam. 	D. thành lập Nha Bình dân học vụ.",B
"Câu 29: Ngày 6-3-1946, Hiệp định Sơ bộ được kí kết giữa đại diện Chính phủ Việt Nam Dân chủ Cộng hòa với đại diện Chính phủ Pháp khi","A. quân dân Việt Nam vẫn đang phát triển thế chủ động tiến công.
B. Nhân dân Việt Nam đang cần thêm thời gian hòa bình để chuẩn bị lực lượng.
C. Trung Hoa Dân Quốc không đồng ý cho quân Pháp ra miền Bắc Việt Nam.
D. Chính phủ Pháp có thiện chí giữ gìn nền hòa bình ở Đông Dương.",B
Câu 30: Việt Nam bắt đầu thực hiện công cuộc đổi mới (tháng 12-1986) trong tình hình quốc tế đang có chuyển biến nào sau đây?,"A. Xu thế cải cách, mở cửa đang diễn ra mạnh mẽ.
B. Xu hướng hòa hoãn Đông-Tây bắt đầu xuất hiện.
C. Các nước ASEAN đã thành những “con rồng” kinh tế châu Á.
D. Liên Xô và Mĩ đã tuyên bố chấm dứt Chiến tranh lạnh.",A
Câu 31: Nội dung nào sau đây là một trong những yếu tố thúc đẩy kinh tế Mĩ phát triển mạnh mẽ trong giai đoạn 1945-1973?,"A. Không chạy đua vũ trang với Liên Xô. 	B. Có nguồn tài nguyên thiên nhiên phong phú
C. Không phải chi ngân sách cho quốc phòng. 	D. Không phải viện trợ cho đồng minh",B
"Câu 32: Để tập trung vào nhiệm vụ giải phóng dân tộc, Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (tháng 5-1941) đề ra chủ trương","A. tiếp tục tạm gác khẩu hiệu cách mạng ruộng đất. 	B. thành lập Liên minh nhân dân Việt-Miên-Lào.
C. thành lập Mặt trận Dân chủ Đông Dương. 	D. phát động cao trào kháng Nhật cứu nước.",A
Câu 33: Sự ra đời của Hội Văn hóa Cứu quốc Việt Nam năm 1944 là một minh chứng cho,"A. tinh thần dân tộc của những người hoạt động trên lĩnh vực văn hóa
B. thành công của chủ trương mở rộng Hội Liên hiệp quốc dân Việt Nam.
C. thành công trong xây dựng cơ quan chuyên trách chống “giặc dốt"" và phổ cập văn hóa.
D. việc thực hiện quan điểm “văn hóa hóa kháng chiến” của Đảng Cộng sản Đông Dương.",A
Câu 34: Trật tự hai cực Ianta có điểm khác biệt nào sau đây so với trật tự thế giới theo hệ thống Vécxai-Oasinhtơn?,"A. Bị chi phối bởi quyền lợi của các cường quốc.
B. Hình thành gắn với kết cục của chiến tranh thế giới.
C. Được thiết lập từ quyết định của các cường quốc
D. Có hai hệ thống xã hội đối lập về quân sự.",D
"Câu 35: Trong thời gian ở Quảng Châu (Trung Quốc) từ năm 1924 đến năm 1927, Nguyễn Ái Quốc có hoạt động nào sau đây nhằm chuẩn bị cho bước chuyển biến về chất của phong trào giải phóng dân tộc Việt Nam?","A. Khởi đầu tạo dựng các mối quan hệ với cách mạng thế giới.
B. Trực tiếp tạo ra sự phân hóa trong các tổ chức tiền cộng sản.
C. Bắt đầu xây dựng lí luận cách mạng giải phóng dân tộc.
D. Xây dựng và phát triển tổ chức cách mạng phù hợp.",D
"Câu 36: Đại hội đại biểu lần thứ II của Đảng Cộng sản Đông Dương (tháng 2-1951) đánh dấu bước phát triển mới trong quá trình lãnh đạo cách mạng của Đảng, vì đã","A. quyết định thành lập khối đoàn kết chiến đấu của nhân dân Đông Dương
B. khẳng định sứ mệnh của tổ chức chính trị cầm quyền trong kháng chiến.
C. chủ trương hoàn thành cải cách ruộng đất ở vùng tự do ngay trong kháng chiến.
D. quyết định hoàn thành đồng thời hai nhiệm vụ của cuộc cách mạng dân tộc dân chủ.",B
"Câu 37: Phong trào cách mạng 1930-1931, phong trào dân chủ 1936-1939 và phong trào giải phóng dân tộc 1939-1945 ở Việt Nam đều","A. đấu tranh chống lại kẻ thù của dân tộc. 	B. sử dụng hình thức đấu tranh vũ trang.
C. tạm gác khẩu hiệu cách mạng ruộng đất. 	D. đặt nhiệm vụ giải phóng dân tộc lên hàng đầu.",A
Câu 38: Cuộc khai thác thuộc địa lần thứ hai của thực dân Pháp ở Đông Dương (1919-1929) có tác động nào sau đây đến Việt Nam?,"A. Tạo điều kiện cho giai cấp công nhân ra đời. 	B. Tạo cơ sở cho khuynh hướng tư sản xuất hiện.
C. Quan hệ sản xuất phong kiến bị xóa bỏ hoàn toàn. 	D. Cơ cấu giai cấp chuyển biến sâu sắc hơn.",D
Câu 39: Thực tiễn các phong trào yêu nước Việt Nam từ năm 1858 đến năm 1918 đã khẳng định,"A. lí luận giải phóng dân tộc theo khuynh hướng vô sản đang hình thành.
B. phong trào dân tộc cần được dẫn dắt bởi lực lượng xã hội tiên tiến.
C. giai cấp tư sản không đủ khả năng lãnh đạo phong trào dân tộc.
D. những điều kiện để thành lập một chính đảng vô sản đang chín muồi.",B
"Câu 40: Năm 1972, Liên Xô và Mĩ kí kết Hiệp ước về việc hạn chế hệ thống phòng chống tên lửa (ABM) và Hiệp định hạn chế vũ khí tiến công chiến lược (SALT-1) đã","A. làm cho toàn cầu hóa trở thành một xu thế trong quan hệ quốc tế.
B. góp phần làm giảm tình trạng căng thẳng trong quan hệ quốc tế
C. làm cho các khối quân sự đối đầu ở châu Âu bị giải thể hoàn toàn.
D. chuyển quan hệ hai nước từ thể đối đầu sang đồng minh chiến lược.",B
