question,answer,correct_answer
Câu 24: Mối trọng nhấn nổi bật của thức dậy phản ứng việt nam sau Chiến tranh thế giới thứ hai không có nội dung sau đây?,"A. Đấu tranh yêu cầu giải quyết hoà bình.      B. nhân viên trợ lực các nước Đông Âu.
C. nhân dân tự quản suốt Liên Xô.               D. nhân dân trợ trợ các nước châu Phi.",
"Câu 25: Năm 1921, Chính sách kinh tế mới (NEP) của nước nào sau đây?","A. Panama.                                                B. Columbia.
C. Nga Xô viết.                                        D. Peru.",
Câu 26: Hoạt động nào sau đây không diễn ra trong phong trào văn hóa Việt Nam chống Thanh niên (1928)?,"A. Đấu tranh đòi quyền Anh rút vước.                 B. Truyền bá chủ nghĩa Mác-Lenin cho công nhân.
C. Đưa cán bộ viên vào các nhà máy để hoạt động.  D. Đưa học viên vào các đoàn thể cách mạng tháng Tám.",
Câu 27: Nội dung nào sau đây là nguyên nhân khách quan dẫn đến thắng lợi của Cách mạng tháng Tám năm 1945 ở Việt Nam?,"A. Phát xít Nhật Bản đầu hàng Đông minh không điều kiện.
B. Truyền thống yêu nước của toàn dân được phát huy.
C. Quá trình hình thành tổ chức của Đảng Công sản Đông Dương.
D. Đường lối đúng đắn của Đảng Cộng sản Đông Dương.",
Câu 28: Phong trào giải phóng dân tộc ở châu Phi sau Chiến tranh thế giới thứ hai không có nội dung nào sau đây?,"A. Chống lại chủ nghĩa thực dân cũ.               B. Nhân viên trợ theo Kế hoạch Mácsan.
C. Có đồng đạo hành dân tộc.                      D. Bùng nổ sớm nhất ở Bắc Phi.",
Câu 29: Ai là lãnh đạo cao nhất của Đảng Lao động Việt Nam trong những năm 1951-1954 thể hiện ở nội dung nào sau đây?,"A. Mời chính đích Hồ Chí Minh.                     B. Mời chính đích Huế-Đà Nẵng.
C. Tranh thủ sự ủng hộ của quốc tế.              D. Thành lập chính quyền Xô viết.",
"Câu 30: Trong cuộc đấu tranh chống chiến lược chiến lược Chiến lược chống của Mỹ (1965-1968), thành tố nào sau đây","A. Việt Bắc.                                           B. Biên giới.
C. Lai Châu.                                        D. Vạn Tường.",
"Câu 31: Ở Việt Nam, từ đầu thế kỷ XX đến năm 1925, công thức nào có nhiệm vụ chủ yếu của cuộc phóng trào dân tộc chủ nghĩa dần về nội nào sau đây? A. Chống lại chủ nghĩa tư bản.                     B. Nhân viễn trợ theo Kế hoạch Mácsan. C. Củng cố đoàn hành dân tộc.                     D. Bùng nổ sớm nhất ở Bắc Phi. Trang 2/3 - Mã đề thi 301 ```Câu 32: Trong những năm 20 của thế kỷ XX, những người Việt Nam yêu nước tiếp nhận chủ nghĩa Mác-Lênin từ một trong những lý do nào sau đây?","A. Chống lại chủ nghĩa tư bản.                     B. Nhân viễn trợ theo Kế hoạch Mácsan.
C. Củng cố đoàn hành dân tộc.                     D. Bùng nổ sớm nhất ở Bắc Phi.
A. Đây là lý luận giúp giải quyết vấn đề dân tộc và đề giải cấp.
B. Giải thích cụ thể về các hình thức đấu tranh bảo vệ quyền lợi dân tộc.
C. Đây là lý luận duy nhất đáp ứng tiêu đề làm lại đời sống con người.
D. Các đảng viên của Đảng Cộng sản Việt Nam có những bước phát triển về lý luận.
A. Đây là lý luận giúp giải quyết vấn đề dân tộc và đề giải cấp.
B. Giải thích cụ thể về các hình thức đấu tranh bảo vệ quyền lợi dân tộc.
C. Đây là lý luận duy nhất đáp ứng tiêu đề làm lại đời sống con người.
D. Các đảng viên của Đảng Cộng sản Việt Nam có những bước phát triển về lý luận.",
Câu 33: Nội dung nào sau đây phản ánh đúng mức trọng nhân thành quả phong trào cách mạng 1930-1931 ở Việt Nam?,"A. Xây dựng được hệ lương chính trị và lực lượng vũ trang bas thực quản.
B. Hai giai cấp chủ lực của cách mạng don đều, trừng thành tiến đấu.
C. Hoàn thành các chiến lược đặt ra để việt kiểm soát.
D. Xây dựng được trận địa chính trị, quân miền hướng chính nông.",
Câu 34: Chiến thắng Điện Biên Phủ (1954) và thắng lợi của chiến “Điện Biên Phủ trên không” (1972) Việt Nam đều cho thấy,"A. Chiến thắng đã chứng minh lực lượng vũ trang và tổ chức phương ngữ mạnh của đối phương.
B. Chiến thắng của chiến lịch đã thúc đẩy quá trình thống nhất đất nước.
C. Đây là chiến trận phần nào phản ánh dòng chiến tranh bảo vệ Tổ quốc.
D. Chiến thắng đã chứng minh chủ lực của lực lượng vũ trang và khả năng thích nghi của quân đội.",
Câu 35: Nội dung nào sau đây phân tích đúng yêu cầu chính trị của kế hoạch Ro-ve?,"A. Lật đổ chế độ phong kiến và xóa bỏ được mảnh cũ của chế độ cũ.
B. Diện mà Pháp mà thể chủ động chiến lược chiến trường chính.
C. Được hợp tác với một nguồn viện trợ quân sự từ kinh tế Mỹ.
D. Được thực hiện trong bối cảnh cuộc đối đầu Đông-Tây đang căng thẳng.",
Câu 37: Nội dung nào sau đây là một trong những nguyên nhân dẫn đến sự hình thành của tổ chức Cứu quốc năm 1929?,"A. Chú trọng vô sản hóa của Đại hội lần thứ nhất Hội Việt Nam Cách mạng Thanh niên.
B. Sự phát triển của phong trào công nhân với một chính đáng vốan lành đạo thống nhất.
C. Tất cả các chỉ tiêu nước, cách mạng đã được tham gia phong trào vô sản hóa.
D. Có sự hợp tác giữa lực lượng lãnh đạo phong trào cách mạng trên toàn nước.",
Câu 38: Nội dung nào sau đây phản ánh đúng tư tưởng chỉ đạo xuyên suốt của Đảng Lao động Việt Nam trong Hội nghị Ban Chấp hành Trung ương lần thứ 15 (tháng 1-1959) và lần thứ 21 (tháng 7-1973)?,"A. Xây dựng chiến lược tư đặc nhiệm để đấu tranh chống lại sự đàn áp của trang.
B. Xây dựng các phong kiến trị làm yêu cầu quyết định thế với chính trị cuối cùng.
C. Đơn giản hóa các vấn đề Việt Nam và lợi ích bảo lược các hoạt động.
D. Kết hợp đầu trang trên bộ mặt trận: quân sự, chính trị và ngoại giao.",
Câu 39: Cách mạng tháng Tám năm 1945 ở Việt Nam và Cách mạng Cuba năm 1959 đều,"A. Có nhiệm vụ chống đế quốc, phong kiến để đối tồ dân chủ.
B. Được là một trong những lực lượng xã hội độc lập.
C. Xóa bỏ được các bước của nhà thực dân mới.",
Câu 40: Nội dung nào sau đây phản ánh đúng ý nghĩa của cuộc Tổng tiến công và nổi dậy Xuân Mậu Thân 1968 ở Việt Nam?,"A. Bước Mỉ phá lại đàm phán ở Paris để bàn về việc đánh địch chiến tranh.
B. Mở ra khung sẩm kết thúc Nam tính thông qua còn đường đồng phần.
C. Chuyển cách mạng miền Nam từ phía giới lực lượng sang tiến công.
D. Chứng tỏ lực lượng vũ trang phát triển vượt bậc thay thế lực lượng chính trị.",
