question,answer,correct_answer
Câu 13: Cuộc chiến chống thực dân Pháp của quân dân Việt Nam ở mặt trận Đà Nẵng (1858),"A. bước đầu làm thất bại kế hoạch “đánh nhanh, thắng nhanh” của Pháp.
B. buộc Pháp phải lập tức chuyển hướng tấn công cửa biển Thuận An.
C. làm phá sản hoàn toàn kế hoạch “đánh nhanh, thắng nhanh” của Pháp.
D. buộc Pháp phải lập tức thực hiện kế hoạch tấn công Bắc Kạn.",A
"Câu 14: Theo quyết định của Hội nghị Ianta (2-1945), Liên Xô không đóng quân tại khu vực nào sau đây?",A. Đông Đức. B. Tây Âu. C. Đông Âu. D. Bắc Triều Tiên.,B
Câu 15: Nội dung nào sau đây không phải là mục đích của Việt Nam khi mở chiến dịch Biên giới thu-đông năm 1950?,"A. Phát huy thế chủ động chiến lược trên chiến trường Đông Dương.
B. Khai thông đường liên lạc với Trung Quốc và các nước trên thế giới.
C. Tiêu diệt một bộ phận sinh lực quân Pháp.
D. Mở rộng và củng cố căn cứ địa Việt Bắc.",A
Câu 16: Thắng lợi của phong trào Đồng khởi (1959-1960) ở miền Nam Việt Nam đã,"A. giáng đòn nặng nề vào chính sách thực dân mới của Mĩ.
B. làm sụp đổ hoàn toàn chính quyền Ngô Đình Diệm.
C. làm phá sản chiến lược Chiến tranh đặc biệt của Mĩ.
D. buộc Mĩ phải tuyên bố phi Mĩ hóa chiến tranh xâm lược.",A
Câu 17: Một trong những kết quả Mĩ đạt được trong quá trình thực hiện chiến lược toàn cầu từ sau Chiến tranh thế giới thứ hai đến năm 2000 là,"A. duy trì được tất cả các tổ chức quân sự đã thiết lập.
B. chi phối được tất cả các tổ chức hợp tác kinh tế-chính trị khu vực.
C. trực tiếp xóa bỏ chế độ phân biệt chủng tộc.
D. lôi kéo được nhiều quốc gia trở thành đồng minh của Mĩ.",D
"Câu 18: Đối với cách mạng Việt Nam, việc phát xít Nhật đầu hàng Đồng minh không điều kiện (8-1945) đã","A. mở ra thời kì trực tiếp vận động giải phóng dân tộc.
B. tạo điều kiện thuận lợi cho khởi nghĩa từng phần.
C. tạo cơ hội cho quân Đồng minh hỗ trợ nhân dân khởi nghĩa.
D. tạo điều kiện khách quan thuận lợi cho tổng khởi nghĩa.",D
"Câu 19: Đòi tự do, dân chủ, cơm áo và hòa bình là mục tiêu đấu tranh của nhân dân Việt Nam trong phong trào nào sau đây?","A. Phong trào dân chủ 1936-1939. B. Phong trào dân tộc dân chủ 1919-1925.
C. Phong trào dân tộc dân chủ 1925-1930. D. Phong trào cách mạng 1930-1931.",A
"Câu 20: Sau khi tham gia các lớp huấn luyện, đào tạo cán bộ do Nguyễn Ái Quốc mở tại Quảng Châu, Trung Quốc (1924-1927), phần lớn học viên đã","A. sang Pháp hoạt động trong phong trào công nhân.
B. tiếp tục học tại Trường Quân sự Hoàng Phố.
C. bí mật về nước để truyền bá lí luận giải phóng dân tộc.
D. đến Liên Xô học tập tại Trường Đại học Phương Đông.",C
"Câu 21: Trong chiến lược Chiến tranh cục bộ (1965-1968) ở miền Nam Việt Nam, Mĩ có thủ đoạn mới là","A. sử dụng chiến thuật thiết xa vận.
B. mở những cuộc hành quân tìm diệt và bình định.
C. tiến hành dồn dân, lập ấp chiến lược.
D. sử dụng chiến thuật trực thăng vận.",B
Câu 22: Bản HIến pháp của Cộng hòa Nam Phi (11-1993) được thông qua đã chính thức xóa bỏ chế độ nào ở quốc gia này?,"A. Chế độ phân biệt chủng tộc. B. Chế độ quân chủ lập hiến.
C. Chế độ phát xít. D. Chế độ phong kiến.",A
Câu 23: Nội dung nào sau đây là ý nghĩa của việc hoàn thành thống nhất đất nước về mặt nhà nước ở Việt Nam (1975-1976)?,"A. Đánh dấu việc hoàn thành thống nhất các tổ chức chính trị.
B. Tạo điều kiện hoàn thành cuộc cách mạng giải phóng dân tộc.
C. Tạo điều kiện để thống nhất đất nước trên các lĩnh vực khác.
D. Đáp ứng được điều kiện để Việt Nam gia nhập tổ chức ASEAN.",C
"Câu 24: Trong thời kì đầu sau khi giành độc lập (những năm 50-60 của thế kỉ XX), 5 nước sáng lập Hiệp hội các quốc gia Đông Nam Á (ASEAN) đều","A. có mậu dịch đối ngoại tăng trưởng nhanh.
B. tiến hành công nghiệp hóa thay thế nhập khẩu.
C. thực hiện chiến lược kinh tế hướng ngoại.
D. trở thành hững nước công nghiệp mới.",B
"Câu 25: Sau cuộc khai thác thuộc địa lần thứ hai của thực dân Pháp ở Đông Dương (1919-1929), về cơ bản kinh tế Việt Nam vẫn là nền kinh tế nông nghiệp lạc hậu vì lí do nào sau đây?","A. Pháp hạn chế đầu tư vốn vào ngành nông nghiệp.
B. Phương thức sản xuất tư bản chưa được Pháp du nhập.
C. Phương thức sản xuất phong kiến vẫn được duy trì.
D. Pháp không đầu tư vốn, nhân lực và kĩ thuật mới.",C
Câu 26: Một trong những điểm khác biệt của cuộc khởi nghĩa Yện Thế (1884-1913) so với các cuộc khởi nghĩa trong phong trào Cần vương (1885-1896) là,"A. thu hút đông đảo nông dân tham gia.
B. có sự đan xen giữa đánh và hoãn tạm thời.
C. vận dụng linh hoạt lối đánh du kích.
D. dựa vào điều kiện tự nhiên để xây dựng căn cứ.",B
Câu 27: Sự ra đời và tham gia đời sống chính trị thế giới của hơn 100 quốc gia độc lập sau Chiến tranh thế giới thứ hai,"A. đã làm cho mọi tàn dư của chủ nghĩa thực dân bị xóa bỏ.
B. đã góp phần giải quyết các vấn đề quốc tế theo chiều hướng tiến bộ.
C. đã dẫn đến sự giải thế của tất cả liên minh quân sự trên thế giới.
D. là yếu tố quyết định sự xuất hiện của xu thế hòa hoãn Đông-Tây.",B
Câu 28: Việc kí kết Hiệp định về những cơ sở của quan hệ Đông Đức và Tây Đức (1972) và Định ước Henxinki (1975) đều có tác động nào sau đây?,"A. Góp phần thúc đẩy xu thế đối thoại và hợp tác trên thế giới.
B. Làm xuất hiện xu thế liên kết khu vực ở châu Âu.
C. Dẫn đến sự ra đời của Cộng đồng châu Âu (EC).
D. Chấm dứt sự cạnh tranh giữa các cường quốc ở châu Âu.",A
Câu 29: Quyết định nào của Hội nghị lần thứ 8 Ban Chấp hành Trung ương Đảng Cộng sản Đông Dương (5-1941) đã khắc phục được một trong những hạn chế của Luận cương chính trị (10-1930)?,"A. Xác định công nông là lực lượng nòng cốt của cách mạng.
B. Đề ra khẩu hiệu chống đế quốc và chống phong kiến.
C. Tạm gác khẩu hiệu cách mạng ruộng đất.
D. Sử dụng phương pháp bạo lực cách mạng.",C
"Câu 30: Một trong những biểu hiện của vai trò quyết định nhất của cách mạng miền Bắc đối với sự nghiệp chống Mĩ, cứu nước ở Việt Nam (1954-175) là","A. trực tiếp đánh thắng các chiến lược chiến tranh của Mĩ.
B. giành thắng lợi trong trận quyết chiến chiến lược, kết thuc chiến tranh.
C. nối liền hậu phương quốc tế với chiến trường miền Nam.
D. xây dựng thành công cơ sở vật chất-kĩ thuật của chủ nghĩa xã hội.",C
Câu 31: Cách mạng tháng Tám năm 1945 ở Việt Nam và cách mạng tháng Mười năm 1917 ở Nga có điểm chung nào sau đây?,"A. Giành chính quyền ở nông thôn rồi tiến vào thành thị.
B. Nhiệm vụ chủ yếu là chống phát xít.
C. Chịu tác động của chiến tranh thế giới.
D. Làm cho chủ nghĩa tư bản không còn là hệ thống hoàn chỉnh.",C
"Câu 32: Ở Việt Nam, phong trào dân chủ 1939-1939 có điểm khác biệt nào sau đây về bới cảnh lịch sử so với phong trào cách mạng 1930-1931?","A. Phong trào cách mạng thế giới đang phát triển.
B. Chính quyền thuộc địa nới lỏng chính sách cai trị.
C. Có sự lãnh đạo kịp thời của Đảng Cộng sản.
D. Đời sống nhân dân lao động khó khăn, cực khổ.",B
Câu 33: Nhận xét nào sau đây là đúng về điểm chung của trật tự thế giới theo hệ thống Vecxai- Oasinhton và trật tự thế giới hai cực Ianta?,"A. Hình thành gắn liền với chiến tranh thế giới.
B. Phản ánh tương quan lực lượng giữa hai hệ thống chính trị xã hội đối lập.
C. Hình thành trên cơ sở thỏa thuận giữa các nước cùng chế độ chính trị.
D. Bảo đảm quyền tự quyết của các dân tộc.",A
Câu 34: Thực tiễn 30 năm chiến tranh cách mạng Việt Nam (1945-1975) chứng tỏ kết quả đấu tranh ngoại giao,"A. dựa trên cơ sở thực lực chính trị và quân sự trong mỗi giai đoạn chiến tranh.
B. không góp phần làm thay đổi so sánh lực lượng trên chiến trường.
C. chỉ là sự phản ánh kết quả của đấu tranh chính trị và đấu tranh quân sự.
D. luôn phụ thuộc vào tình hình quốc tế và sự dàn xếp giữa các cường quốc.",A
"Câu 35: Từ đầu thế kỉ XX đến Chiến tranh thế giới thứ nhất (1914), yếu tố nào sau đây chứng tỏ phương thức sản xuất tư bản chủ nghĩa được du nhập vào Việt Nam?","A. Hoạt động ngoại thương xuất hiện.
B. Sự xuất hiện của những nhành kinh tế mới.
C. Giai cấp công nhân và giai cấp tư sản ra đời.
D. Giai cấp địa chủ suy yếu, giai cấp tư sản hình thành.",B
Câu 36: Lí luận giải phóng dân tộc của Nguyễn Ái Quốc có giá trị nào sau đây đối với lịch sử Việt Nam trong những năm 20 của thế kỉ XX?,"A. Làm cho phong trào yêu nước chuyển hẳn sang quỹ đạo cách mạng vô sản.
B. Chấm dứt tình trạng khủng hoảng về đường lối cứu nước đầu thế kỉ XX.
C. Tạo cơ sở cho sự hình thành phong trào dân tộc theo khuynh hướng vô sản.
D. Trực tiếp chuẩn bị đầy đủ những điều kiện cho sự ra đời của Đảng Cộng sản.",C
Câu 37: Nhận xét nào sau đây phản ảnh đúng đặc điểm của cuộc cách mạng khoa học-kĩ thuật từ những năm 40 của thế kỉ XX đến năm 2000?,"A. Cách mạng khoa học gắn liền với cách mạng kĩ thuật.
B. Tất cả phát minh kĩ thuật luôn đi trước và mở đường cho khoa học.
C. Tất cả phát minh kĩ thuật đều khởi nguồn từ nước Mĩ.
D. Khoa học luôn đi trước và tồn tại độc lập với kĩ thuật.",A
Câu 38: Nội dung nào sau đây phản ánh đúng nghệ thuật chỉ đạo khởi nghĩa vũ trang trong cách mạng tháng Tám năm 1945 ở Việt Nam?,"A. Kết hợp ba thứ quân trong lực lượng vũ trang.
B. Kết hợp khởi nghĩa từng phần với chiến tranh cách mạng.
C. Kết hợp lực lượng chính trị và lực lượng vũ trang.
D. Kết hợp khởi nghĩa và tiến công quân sự ở khắp nơi.",C
"Câu 39: Ở Việt Nam, căn cứ địa trong Cách mạng tháng Tám năm 1945 và hậu phương trong cuộc kháng chiến chống thực dân Pháp (1945-1954) đều là nơi","A. nơi cung cấp sức người, sức của cho tiền tuyến.
B. chỗ dựa về tinh thần cho quần chúng đấu tranh.
C. chỗ đứng chân của lực lượng vũ trang ba thứ quân.
D. nơi tiếp nhận viện trợ từ các nước xã hội chủ nghĩa.",B
Câu 40: Một trong những điểm tương đồng của Cách mạng tháng Tám năm 1945 và hai cuộc kháng chiến chống ngoại xâm (1945-1975) ở Việt Nam là,"A. nhận được viện trợ từ phe xã hội chủ nghĩa.
B. lực lượng vũ trang giữ vai trò quyết định thắng lợi.
C. góp phần giải trừ chủ nghĩa thực dân trên thế giới.
D. kết hợp khởi nghĩa vũ trang với chiến tranh cách mạng.",C
