question,answer,correct_answer
Câu 21: Nét nổi bật về nghệ thuật chỉ đạo chiến tranh cách mạng của Đảng Lao động Việt Nam trong cuộc Tổng tiến công và nổi dậy Xuân 1975 là,"A. lựa chọn đúng địa bàn và chủ động tạo thời cơ tiến công.
B. đi từ khởi nghĩa từng phần tiến lên chiến tranh cách mạng.
C. kết hợp tiến công và khởi nghĩa của lực lượng vũ trang.
D. kết hợp đánh thắng nhanh và đánh chắc, tiến chắc.",A
"Câu 22: Trong quá trình thực hiện chiến lược toàn cầu từ sau Chiến tranh thế giới thứ hai đến năm 2000, Mỹ đạt được kết quả nào dưới đây?","A. Duy trì vị trí cường quốc số một thế giới trên tất cả các lĩnh vực.
B. Trực tiếp xóa bỏ hoàn toàn chế độ phân biệt chủng tộc.
C. Duy trì sự tồn tại và hoạt động của tất cả các tổ chức quân sự.
D. Làm chậm quá trình giành thắng lợi của phong trào giải phóng dân tộc.",D
Câu 23: Hiệp ước Patơnốt (1884) được ký kết giữa triều đình nhà Nguyễn với thực dân Pháp là mốc đánh dấu,"A. các vua nhà Nguyễn hoàn toàn đầu hàng thực dân Pháp.
B. thực dân Pháp căn bản hoàn thành công cuộc bình định Việt Nam.
C. thực dân Pháp thiết lập xong bộ máy cai trị ở Việt Nam.
D. thực dân Pháp căn bản hoàn thành công cuộc xâm lược Việt Nam.",D
Câu 24: Nội dung nào dưới đây là điểm khác nhau giữa Luận cương chính trị tháng 10 - 1930 của Đảng Cộng sản Đông Dương với Cương lĩnh chính trị đầu tiên của Đảng Cộng sản Việt Nam?,"A. Chủ trương tập hợp lực lượng cách mạng. B. Đề ra phương hướng chiến lược.
C. Xác định phương pháp đấu tranh. D. Xác định giai cấp lãnh đạo.",A
"Câu 25: Nội dung đổi mới về kinh tế ở Việt Nam (từ tháng 12 - 1986) và Chính sách kinh tế mới (NEP, 1921) ở nước Nga có điểm tương đồng là","A. ưu tiên phát triển công nghiệp nặng và giao thông vận tải.
B. xây dựng nền kinh tế nhiều thành phần có sự quản lý của nhà nước.
C. xây dựng kinh tế thị trường xã hội chủ nghĩa, kiểm soát bằng pháp luật.
D. thay chế độ trưng thu lương thực thừa bằng thuế lương thực.",B
"Câu 26: Trong bối cảnh Hiệp ước Hoa - Pháp được ký kết (tháng 2 - 1946), Chính phủ nước Việt Nam Dân chủ Cộng hòa thực hiện chủ trương gì?","A. Hòa với thực dân Pháp để đánh quân Trung Hoa Dân quốc.
B. Hòa hoãn và nhân nhượng có nguyên tắc với thực dân Pháp.
C. Phát động toàn quốc kháng chiến chống thực dân Pháp.
D. Chiến đấu chống thực dân Pháp và quân Trung Hoa Dân quốc.",B
"Câu 27: Những chuyển biến về kinh tế, xã hội ở Việt Nam trong cuộc khai thác thuộc địa lần thứ nhất (1897 - 1914) của thực dân Pháp đã","A. tạo điều kiện cho sự hình thành khuynh hướng cứu nước mới.
B. thúc đẩy phong trào công nhân bước đầu chuyển sang tự giác.
C. làm cho tầng lớp tư sản Việt Nam trở thành một giai cấp.
D. giúp các sĩ phu phong kiến chuyển hẳn sang lập trường tư sản.",A
Câu 28: Một trong những tác động của phong trào giải phóng dân tộc đối với quan hệ quốc tế sau Chiến tranh thế giới thứ hai là,"A. làm xuất hiện xu thế hòa hoãn Đông - Tây ở châu Âu.
B. buộc Mỹ phải chấm dứt Chiến tranh lạnh với Liên Xô.
C. góp phần làm đảo lộn chiến lược toàn cầu của Mỹ.
D. tạo cơ sở hình thành các liên minh kinh tế - quân sự.",C
"Câu 29: Trong giai đoạn sau Chiến tranh lạnh, để xây dựng sức mạnh thực sự, các quốc gia trên thế giới đều tập trung vào",A. phát triển kinh tế. B. hội nhập quốc tế. C. phát triển quốc phòng.D. ổn định chính trị.,A
"Câu 30: Trong thời kỳ 1954 - 1975, đâu là một trong những nguyên nhân trực tiếp làm cho Việt Nam trở thành nơi diễn ra “sự kiện có tầm quan trọng quốc tế to lớn và có tính thời đại sâu sắc”?","A. Phe xã hội chủ nghĩa ủng hộ Việt Nam chống Mỹ.
B. Hiệp định Giơnevơ chia cắt Việt Nam thành hai miền.
C. Việt Nam chịu sự chi phối của cục diện hai cực, hai phe.
D. Mỹ chuyển trọng tâm chiến lược toàn cầu sang Việt Nam.",D
Câu 31: Sự kiện có tính đột phá làm xói mòn trật tự hai cực Ianta là,"A. thắng lợi của cuộc kháng chiến chống Pháp ở Việt Nam (1954).
B. cách mạng Cuba lật đổ được chế độ độc tài Batixta (1959).
C. ba nước Inđônêxia, Việt Nam, Lào tuyên bố độc lập (1945).
D. cách mạng dân tộc dân chủ Trung Quốc thành công (1949).",D
Câu 32: Một trong những điểm chung của Cách mạng tháng Tám năm 1945 và hai cuộc kháng chiến chống đế quốc xâm lược (1945 - 1975) ở Việt Nam là có sự kết hợp,"A. đấu tranh đồng thời trên ba mặt trận: quân sự, chính trị và ngoại giao.
B. phong trào đấu tranh ở nông thôn với phong trào đấu tranh ở thành thị.
C. tác chiến trên cả ba vùng rừng núi, nông thôn đồng bằng và đô thị.
D. hoạt động của bộ đội chủ lực, bộ đội địa phương và dân quân du kích.",B
"Câu 33: Căn cứ địa cách mạng là nơi cần có những điều kiện thuận lợi, trong đó “nhân hòa” là yếu tố quan trọng nhất. Đâu là yếu tố “nhân hòa” để Nguyễn Ái Quốc chọn Cao Bằng làm nơi xây dựng căn cứ địa vào năm 1941?","A. Mọi người đều tham gia Việt Minh. B. Có lực lượng du kích phát triển sớm.
C. Sớm hình thành các Hội Cứu quốc. D. Có phong trào quần chúng tốt từ trước.",D
"Câu 34: Trong hai cuộc kháng chiến chống đế quốc xâm lược (1945 - 1975), nhân dân Việt Nam đã giành thắng lợi bằng việc","A. dùng sức mạnh của nhiều nhân tố thắng sức mạnh quân sự và kinh tế.
B. dùng sức mạnh của vật chất đánh thắng sức mạnh của ý chí và tinh thần.
C. lấy số lượng quân đông thắng vũ khí chất lượng cao.
D. lấy lực thắng thế, lấy ít thắng nhiều về quân số.",A
"Câu 35: Sự ra đời tổ chức Hiệp ước Bắc Đại Tây Dương (NATO, 1949) và tổ chức Hiệp ước Vácsava (1955) là hệ quả trực tiếp của","A. các cuộc chiến tranh cục bộ trên thế giới. B. xung đột vũ trang giữa Tây Âu và Đông Âu.
C. cuộc Chiến tranh lạnh do Mỹ phát động. D. chiến lược Ngăn đe thực tế của Mỹ.",C
Câu 36: Tính chất triệt để của phong trào cách mạng Việt Nam 1930 - 1931 được biểu hiện ở chỗ,"A. diễn ra trên quy mô rộng lớn chưa từng thấy.
B. hình thức đấu tranh phong phú và quyết liệt.
C. lần đầu tiên có sự lãnh đạo của một chính đảng.
D. không ảo tưởng vào kẻ thù của dân tộc và giai cấp.",D
Câu 37: Nội dung nào dưới đây phản ánh đúng giá trị của chiến thắng Đường số 14 - Phước Long (tháng 1 - 1975) đối với việc củng cố quyết tâm và hoàn thành kế hoạch giải phóng miền Nam của Đảng Lao động Việt Nam?,"A. Trận mở màn chiến lược. B. Trận trinh sát chiến lược.
C. Trận nghi binh chiến lược. D. Trận tập kích chiến lược.",B
Câu 38: Cách mạng tháng Tám năm 1945 ở Việt Nam là một cuộc cách mạng,"A. không mang tính bạo lực. B. có tính dân chủ điển hình.
C. không mang tính cải lương. D. chỉ mang tính chất dân tộc.",C
"Câu 39: Trong cuộc Tiến công chiến lược Đông - Xuân 1953 - 1954, quân đội và nhân dân Việt Nam thực hiện kế sách gì để đối phó với kế hoạch Nava?","A. Lừa địch để đánh địch. B. Đánh điểm, diệt viện.
C. Đánh vận động và công kiên. D. Điều địch để đánh địch.",D
Câu 40: Một trong những yếu tố tác động đến sự hình thành trật tự thế giới giai đoạn sau Chiến tranh lạnh là,"A. tư bản tài chính xuất hiện và chi phối nền kinh tế thế giới.
B. các trung tâm kinh tế - tài chính Tây Âu và Nhật Bản ra đời.
C. sự phát triển của các cường quốc và Liên minh châu Âu (EU).
D. sự xuất hiện và ngày càng mở rộng của các công ty độc quyền.",C
